tweet,keyword,date,user,source,tweet_id,url
@rebeinstein Based on all these responses my feelings are a little hurt that the Bloomberg campaign has not reached out to me. 😥,bloomberg,2020-02-16 16:20:46,MisterCash420,Twitter for iPhone,1229078175772221440,https://twitter.com/statuses/1229078175772221440
"Bloomberg Insane, Considers Hillary Clinton for Running Mate if Nominated  via @YouTube",bloomberg,2020-02-16 16:20:48,rfchoke33,Twitter Web Client,1229078181975646208,https://twitter.com/statuses/1229078181975646208
Is this where Joe Biden gets his advice,biden,2020-02-16 16:20:48,marvelousmiraaa,Twitter for iPhone,1229078182286020608,https://twitter.com/statuses/1229078182286020608
"Why does no one like Bernie Sanders?
He and his band of ultra assholes take a casket to a man who lost most of his family in tragedy.

They are unlikeable they are gross bastards fuck them and their never sated black hole of unearned desires and demands. No really motherfuck them",sanders,2020-02-16 16:20:48,brill_inst,Twitter Web App,1229078183418318848,https://twitter.com/statuses/1229078183418318848
@nypost Hope Bloomberg finds his suicide note in time.,bloomberg,2020-02-16 16:20:48,Jonesie1967,Twitter for Android,1229078184043450368,https://twitter.com/statuses/1229078184043450368
Young adults support Bernie Sanders because they want to benefit from boomer socialism that older Americans already enjoy,sanders,2020-02-16 16:20:48,IrvingForbush2,Twitter for Android,1229078184169263104,https://twitter.com/statuses/1229078184169263104
wtf I love Bloomberg now,bloomberg,2020-02-16 16:20:49,YikYakob,Twitter for iPhone,1229078184467013633,https://twitter.com/statuses/1229078184467013633
Bloomberg Edges Ahead in Democratic Presidential Race - Rasmussen Reports®,bloomberg,2020-02-16 16:20:49,mpaul1956,Twitter for iPhone,1229078188535566338,https://twitter.com/statuses/1229078188535566338
@JalenElrod I cannot say I understand your reaction to Bloomberg. I am white. I cannot begin to fully understand how you must feel. But note voting for president is only giving trump the advantage.,bloomberg,2020-02-16 16:20:50,Jayne09436693,Twitter for Android,1229078188782784512,https://twitter.com/statuses/1229078188782784512
@WajahatAli yes. but if bernie gets the nomination and chooses gabbard as his running mate i will abstain and just vote blue down ballot,gabbard,2020-02-16 16:20:50,humanist_anonms,Twitter for iPhone,1229078189470814209,https://twitter.com/statuses/1229078189470814209
@_SJPeace_ I agree with you. But you have to admit that unfortunately lots of black and brown people like Bloomberg.,bloomberg,2020-02-16 16:20:50,shoomoz,Twitter for iPhone,1229078190280278022,https://twitter.com/statuses/1229078190280278022
Pete Buttigieg on keys playing Santana will certainly haunt me in my sleep,buttigieg,2020-02-16 16:20:50,fbholdings,Twitter for Android,1229078191396020224,https://twitter.com/statuses/1229078191396020224
@BernieSanders,sanders,2020-02-16 16:20:50,jjjlaughter,Twitter for iPhone,1229078191630901250,https://twitter.com/statuses/1229078191630901250
What would Tulsi Gabbard have to do to get millennials to vote for her? 🙄🙄🙄,gabbard,2020-02-16 16:20:51,WeVote2020,"Cheap Bots, Done Quick!",1229078193224720385,https://twitter.com/statuses/1229078193224720385
"Before 2015, I was dumb enough to believe ""Liberal"" Hollywood and other celebs were on our side. Wow, was I stupid. The limousine Liberals are falling all over themselves to tell us how wonderful Bloomberg is. Jesus, I have lost all respect for ""Liberals""",bloomberg,2020-02-16 16:20:51,SilviaGrace19,Twitter Web App,1229078196555001857,https://twitter.com/statuses/1229078196555001857
"Alex Archer is an engineer. She was empowered by a female role model at GM. 

Text 2 self:
My 1st job was at the GM Technical Center in Warren, MI.
My dad worked at the GM Hamtramck plant FOREVER😂.
I am suddenly in the market for an SUV..

@STEMGemsBook",warren,2020-02-16 16:20:52,tamekaosabutey,Twitter Web App,1229078199700774912,https://twitter.com/statuses/1229078199700774912
"@_SJPeace_ You are being very irresponsible with this stance. Bloomberg has atoned for his sins, he built a business with his hard work and intellect and that should be applauded, and he is our best chance against Trump. We need to I’ll stand behind him.",bloomberg,2020-02-16 16:20:52,firecrackerPM,Twitter Web App,1229078200476528640,https://twitter.com/statuses/1229078200476528640
AR15 VS Hunter Biden corruption!,biden,2020-02-16 16:20:54,chrisg_50,Twitter for Android,1229078207837724673,https://twitter.com/statuses/1229078207837724673
"Turn on Joy!  Elizabeth Warren is up next (MSNBC).

🙌🙌",warren,2020-02-16 16:20:54,20thgrader,Twitter for Android,1229078208122892288,https://twitter.com/statuses/1229078208122892288
"I am putting all my efforts in backing Biden, to include volunteering etc. anyone else disgusted, please de the same. Biden can’t be too bad, He worked with Obama...still better than trump any day.",biden,2020-02-16 16:20:54,LynnBarnard11,Twitter for iPhone,1229078208995348480,https://twitter.com/statuses/1229078208995348480
"@pittgriffin It is interesting that nobody proposes achieving universal basic healthcare by expanding the VA system to include everyone. That would resemble the UKs NHS.

(Sanders is on the Senate Veterans Affairs Committee, and chaired it from 2012-16.)",sanders,2020-02-16 16:20:55,CJSmith7880,Twitter Web App,1229078211079876609,https://twitter.com/statuses/1229078211079876609
Actual sign in a Buttigieg field office.,buttigieg,2020-02-16 16:20:55,CascadianSolo,Twitter Web App,1229078210182205440,https://twitter.com/statuses/1229078210182205440
"#LGBTQtwitter
Pete Buttigieg will not take lectures on family values from Rush Limbaugh",buttigieg,2020-02-16 16:20:55,UGAGrad,Twitter for Android,1229078212019445760,https://twitter.com/statuses/1229078212019445760
Bernie Sanders says Trump is a hoax,sanders,2020-02-16 16:20:56,EllieDi93416718,Twitter for Android,1229078215345524742,https://twitter.com/statuses/1229078215345524742
@DavidOAtkins But we blame Sanders?  Makes no sense to me.,sanders,2020-02-16 16:20:57,JIMDesigns,Twitter for iPhone,1229078218335866880,https://twitter.com/statuses/1229078218335866880
"It breaks their brains when @MattBruenig says we need to make a blacklist of Bloomberg operatives because doing so would be an active, ideologically supported form of resistance, and for that they cannot stand. They call it Trumpian, because it is a little bit ""harsh.""",bloomberg,2020-02-16 16:20:58,mururder,Twitter for Android,1229078224052707329,https://twitter.com/statuses/1229078224052707329
"Bloomberg is also a symptom of a sick democracy, but in any ways he is also the cause. A comrade made the point that Trump is an idiot & his admin is (generally) bad at governing, but Bloomberg could do the EXACT SAME THINGS w crueller, subtler efficiency. And no one would see.",bloomberg,2020-02-16 16:20:59,mururder,Twitter for Android,1229078226862923776,https://twitter.com/statuses/1229078226862923776
@jackcalifano I’ve donated $520 to this campaign over the course of a year and that’s still a bigger % of my income than Bloomberg has spent.,bloomberg,2020-02-16 16:20:59,ayygarciaa,Twitter for iPhone,1229078228007936005,https://twitter.com/statuses/1229078228007936005
"Ok I’ll bite, who is Michael Bloomberg",bloomberg,2020-02-16 16:20:59,syvology,Twitter for iPhone,1229078228175814656,https://twitter.com/statuses/1229078228175814656
"""Buttigieg says America should have politics that welcomes everybody and that “I’m not going to be lectured on family values from the like of Rush Limbaugh, or anybody who supports Donald J. Trump as the moral as well as the political leader of the"" U.S.",buttigieg,2020-02-16 16:20:59,tackettdc,Twitter Web Client,1229078228326895620,https://twitter.com/statuses/1229078228326895620
@MikeBloomberg #ItMattersWhoIsBlue #NeverBloomberg,bloomberg,2020-02-16 16:21:00,feminudist,Twitter for Android,1229078230822420480,https://twitter.com/statuses/1229078230822420480
who are you vote for in 2034? i vote joe mama biden,biden,2020-02-16 16:21:00,CheetosBot,"Cheap Bots, Done Quick!",1229078231762063362,https://twitter.com/statuses/1229078231762063362
"Bloomberg should’ve primaried Trump. He should’ve blasted the airwaves and social media all of 2019 to primary Trump. It would’ve been the most embarrassing scenario for Trump to lose in a primary. Also, Bloomberg is literally a Republican and it shows.",bloomberg,2020-02-16 16:21:00,sarahwoodwriter,Twitter for iPhone,1229078233188065281,https://twitter.com/statuses/1229078233188065281
52-yr news veteran Sam Donaldson sells out to do political ad for Bloomberg  colleagues react  via @BIZPACReview,bloomberg,2020-02-16 16:21:01,cynkading,Twitter Web Client,1229078237059305473,https://twitter.com/statuses/1229078237059305473
"@RealJamesWoods I would Rather see Biden or Sanders to experience Arkencide tbh, but we will have to wait for 2024 to see that. #TrumpLandslideVictory2020","biden, sanders",2020-02-16 16:21:01,Cons_Mama,Twitter for Android,1229078237554335745,https://twitter.com/statuses/1229078237554335745
